FID,OBJECTID,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Leng,Shape_Area,EXPECT_MAT,Year_rb,Fire_me_rb,Expect_m_1,Region_rb,DPA_rb,Ranger_uni,Ranger_u_1,Start_rb,Contained_,CDF_acres_,Other_acre,Total_acre,Veg_type_r,Cause_rb,Destroyed_,Incident_n,tiol_fores,County_rb,County2_rb,County3_rb,Fire_me2_r,DPA2_rb,Damaged_st,Firefighte,Civilian_f,Total_dama,YEAR1,WUI_area
274,8409,CA,CCO,LAC, ,00000000,1979-06-19,,14, ,0,93.96700287,0,1,00000000,2600.509938,380271.129,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,93.54454
275,8411,CA,CCO,LAC, ,00000000,1979-05-08,,14, ,0,54.10010147,0,1,00000000,2411.625666,218935.3189,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,53.70437
276,8412,CA,CCO,LAC, ,00000000,1979-07-17,,14, ,0,58.57099915,0,1,00000000,2234.450846,237028.3001,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,58.54826
277,8413,CA,CCO,LAC, ,00000000,1979-12-15,,14, ,0,2.637069941,0,1,00000000,370.9625757,10671.86364,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,0.73482
278,8418,CA,CCO,LAC, ,00000000,1979-08-23,,14, ,0,10.98200035,0,1,00000000,787.3245276,44442.62561,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,0.56733
279,8419,CA,CCO,LAC,THE VERDALE FIRE,00937624,1987-05-14,,14, ,0,349.0029907,0,1,00000787,7719.457033,1412365.692,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,317.09565
280,8420,CA,CCO,LAC,AGOURA FIRE,00891443,1987-09-01,,14, ,0,163.197998,0,1,00001687,5945.178234,660440.7585,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,74.28974
281,8421,CA,CCO,LAC, ,00000000,1987-09-03,,14, ,0,152.3840027,0,1,00000000,5927.813598,616677.5263,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,79.11615
282,8424,CA,CCO,LAC, ,00000000,1987-04-21,,14, ,0,7.755599976,0,1,00000000,996.5097773,31385.81418,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,7.58484
283,8425,CA,CCO,LAC, ,00000000,1987-04-19,,14, ,0,118.9449997,0,1,00000000,3346.745009,481351.9454,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,108.78353
284,8426,CA,CCO,LAC, ,00000000,1987-08-09,,14, ,0,141.3769989,0,1,00000000,4212.976291,572132.6337,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,17.01983
285,8427,CA,CCO,LAC, ,00000000,1987-05-04,,14, ,0,56.92050171,0,1,00000000,2542.689458,230349.2182,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,26.12078
286,8525,CA,USF,CNF,GREEN RIVER,00000000,,,7, ,379,379.0329895,8,1,00000002,4729.072883,1533890.75,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1980,148.20613
287,8526,CA,CDF,RRU,BOX,00013425,1980-07-13,,14, ,0,384.1159973,0,1,00000839,7124.526891,1554462.275,0,1980,BOX, ,VI,CDF,Riverside, , , ,800,0,800,BG,Arson,0, , , , , , , , ,0,0,0,1980,178.82563
288,8527,CA,CDF,RRU,DELL,00013951,1980-07-20,,14, ,0,824.4559937,0,1,00000910,9536.366556,3336455.486,0,1980,DELL, ,VI,CDF,Riverside, , , ,496,0,496,B,Arson,0, , , , , , , , ,0,0,0,1980,282.01754
289,8533,CA,CDF,SKU,GARVEY,00000128,1992-06-03,,14, ,0,873.3150024,0,1,00000000,10983.03573,3534181.639,0,1992,GARVEY, ,II,CDF,Siskiyou, ,6/3/1992,6/6/1992,353,0,353,TWA,Undetermined,0, , , , , , , ,0,0,0,0,1992,0.02184
290,8814,CA,USF,BDF, ,00000000,,,14, ,0,93.33969879,0,1,00000000,2822.439671,377732.4103,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,89.39344
291,8866,CA,USF,TOI, ,00000000,1986-07-16,,2, ,0,3381.139893,0,1,00000029,16088.33182,13683004.66,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,0.17997
292,8868,CA,CCO,MRN,DEXTER #2,00001024,1986-07-06,,14, ,0,74.1006012,0,1,00000034,2202.001851,299874.3562,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,0.24666
293,8885,CA,USF,CNF,HAGADOR,00000000,1982-07-28,1982-07-29,7, ,165,266.8559875,8,1,00000031,4388.212778,1079929.35,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1982,0.81875
294,8889,CA,USF,SQF, ,00000000,1995-07-04,1995-07-04,9, ,60,73.88729858,8,1,00000026,2464.119055,299011.2731,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1995,2.20829
295,8927,CA,USF,PNF, ,00000000,1986-08-14,1986-08-18,3, ,149,117.8199997,8,1,00000108,3739.646844,476798.9453,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,83.01205
296,8977,CA,CDF,RRU,BARBER,00011148,1981-06-15,,9, ,0,12162.7998,0,1,00000597,59034.35111,49221206.83,0,1981,BARBER, ,VI,CDF,Riverside, , , ,11460,0,11460,B,Misc,0, , , , , , , , ,0,0,0,1981,2096.53853
297,8979,CA,CDF,RRU,TYRE,00010998,1981-06-14,,14, ,0,697.223999,0,1,00000576,7988.397309,2821563.721,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,2.55363
298,8981,CA,CDF,RRU,MICHEAL,00011331,,,14, ,0,1153.630005,0,1,00000629,10972.17962,4668561.535,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,1097.03351
299,8983,CA,CDF,RRU,DAWSON,00011355,1981-06-17,,9, ,0,7999.5,0,1,00000635,26302.9024,32372845.94,0,1981,DAWSON, ,VI,CDF,Riverside, , , ,6400,0,6400,B,Smoking,2, , , , , , , , ,0,0,2,1981,1511.67271
300,8986,CA,USF,BDF,CENTER,00000000,1981-08-28,1981-09-01,8, ,1700,1739.630005,8,1,00000140,13846.17414,7040039.153,0,1981,CENTER, ,VI,USFS,San Berrdino NF, , , ,0,1700,1700,BG,Play W/Fire,0, , , , , , , , ,0,0,0,1981,136.5369
301,8988,CA,USF,BDF, ,00000000,1981-08-24,1981-08-24,7, ,25,31.65119934,8,1,00000133,1325.93639,128087.7609,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,31.65118
302,9004,CA,CCO,LAC,GLENDALE FIRE,00248212,1990-06-27,,14, ,0,110.9179993,0,1,00000490,5907.725595,448869.1158,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1990,61.14665
303,9005,CA,CCO,LAC,WASH FIRE,00312037,1979-06-26,,14, ,0,50.0196991,0,1,00000446,2320.120007,202422.6646,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,44.29342
304,9006,CA,CCO,LAC,WHITEHORSE FIRE,00316027,1979-06-27,,14, ,0,112.9189987,0,1,00000447,4369.799846,456966.3849,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,23.79814
305,9007,CA,CCO,LAC,BOX CANYON FIRE,00316017,1979-09-18,,14, ,0,962.9689941,0,1,00316017,12053.969,3896996.218,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,596.83361
306,9008,CA,CCO,LAC,PINECREST FIRE/USFS,00USFS0F,1979-09-11,,14, ,0,5306.299805,0,1,00000IRE,23547.08082,21473840.73,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,55.52681
307,9010,CA,CCO,LAC,LOST HILLS FIRE,00312031,1979-09-05,,14, ,0,176.3000031,0,1,00025159,4360.230828,713461.1787,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,1.95826
308,9011,CA,CCO,LAC,LIBERTY CYN FIRE,00312031,1979-07-21,,14, ,0,158.404007,0,1,00025124,3475.501159,641039.5496,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,44.14748
309,9015,CA,CCO,LAC, ,00000000,1986-08-14,,14, ,0,41.50790024,0,1,00000000,1513.860576,167976.6734,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,3.10194
310,9020,CA,CDF,NEU,CONOUCK,00001791,1987-05-23,,2, ,0,183.4530029,0,1,00000323,3904.076709,742406.3674,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,99.04437
311,9340,CA,USF,SQF, ,00000000,1995-09-07,,9, ,0,34.16389847,0,1,00000071,1977.840721,138256.3603,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1995,3.69615
312,9353,CA,CDF,RRU,VAIL,00000000,1989-07-29,,14, ,0,15808.09961,0,1,00000000,43292.43313,63972921.19,0,1989,VAIL, ,III,USFS,Cleveland NF, ,7/29/1989,8/7/1989,0,15100,15100,B,Misc,0, , , , , , , , ,0,0,0,1989,314.41254
313,9366,CA,USF,BDF, ,00000000,,,14, ,0,67.17489624,0,1,00000000,1984.284178,271847.3041,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,65.69879
314,9367,CA,USF,BDF, ,00000000,,,14, ,0,141.7799988,0,1,00000000,3220.772336,573764.8577,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,59.63547
315,9369,CA,USF,BDF, ,00000000,,,14, ,0,652.2459717,0,1,00000000,8022.324061,2639544.329,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,154.64565
316,9371,CA,USF,BDF, ,00000000,,,14, ,0,22.60849953,0,1,00000000,1147.216964,91493.21721,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,2.341
317,9372,CA,CCO,LAC,SAN FRAN FIRE,00837828,1989-06-28,,14, ,0,2237.399902,0,1,00000089,24825.40958,9054418.058,0,1989,SAN FRANCISCO, ,III,CC,San Berdo/Angeles NF, ,6/28/1989, ,1330,839,2169, , ,0, , , , , , , , ,0,0,0,1989,464.04016
318,9373,CA,CCO,LAC,SPUNKY FIRE,00831572,1989-08-04,,14, ,0,323.6390076,0,1,00000189,5002.494117,1309719.439,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,49.2466
319,9376,CA,CCO,LAC,FOXLANE FIRE,00931073,1989-08-29,,14, ,0,198.1690063,0,1,00000989,4291.416757,801960.9826,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1989,0.01651
320,9377,CA,CCO,LAC,PACY FIRE,00921234,1989-07-31,,14, ,0,1342.430054,0,1,00000189,17102.92547,5432623.648,0,1989,PACY, ,III,USFS,Angeles NF, ,7/30/1989,7/30/1989,0,1000,1000,B, ,0, , , , , , , , ,0,0,0,1989,665.48177
321,9378,CA,CDF,RRU,BAILEY,00000000,,,14, ,0,7084.049805,0,1,00000000,26402.12755,28668114.41,0,1994,STATE (BAILEY), ,South,CDF,Riverside, ,6/25/1994,6/30/1994,7000,0,7000,GB,Equipment use,8, , , , , , , ,2,0,0,10,1994,86.63097
322,9379,CA,CDF,RRU,BERNASCONI,00000000,,,14, ,0,826.934021,0,1,00000000,10786.79852,3346482.305,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,184.53589
323,9380,CA,CDF,RRU,DUMP,00000000,,,14, ,0,58.98210144,0,1,00000000,2350.052302,238692.054,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,58.98209
324,9381,CA,CDF,RRU,GIBREL,00028885,1994-06-27,,7, ,0,845.6480103,0,1,00000868,10234.84876,3422217.046,0,1994,GIBBEL, ,South,CDF,Riverside, ,6/27/1994,6/28/1994,818,0,818,B,Arson,0, , , , , , , ,0,0,0,0,1994,571.24294
325,9382,CA,CDF,RRU,GILMAN,00028902,1994-06-27,,7, ,0,2165.189941,0,1,00000870,15885.17961,8762217.779,0,1994,GILMAN, ,South,CDF,Riverside, ,6/27/1994,7/1/1994,1864,0,1864,GB,Arson,0, , , , , , , ,0,0,0,0,1994,89.78759
326,9383,CA,CDF,RRU,MATTHEWS,00028925,1994-05-27,,5, ,0,441.7799988,0,1,00000873,6364.367945,1787822.1,0,1994,MATTHEW, ,South,BIA,Riverside, ,6/27/1994,6/29/1994,0,350,350,B,Debris,0, , , , , , , ,0,0,0,0,1994,22.02265
327,9434,CA,USF,CNF,ASSIST #59,00000000,1981-06-15,,9, ,0,7310.689941,0,1,00000009,29829.56617,29585307.67,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,71.69345
328,9435,CA,USF,CNF,ASSIST #72,00000000,1981-07-22,,9, ,0,696.3809814,0,1,00000021,7980.153814,2818153.752,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,199.91902
329,9446,CA,USF,KNF,KELSEY,00000000,1987-08-30,1987-09-25,1, ,4500,4191.47998,8,1,00000273,16765.51936,16962319.54,0,1987,KELSEY, , ,USFS, , ,8/30/1987,9/17/1987,0,4500,4500, ,Lightning,0, ,Klamath,Siskiyou, , , , , ,0,0,0,1987,1.73914
330,9456,CA,USF,KNF,THOMPSON,00000000,1987-08-30,1987-10-20,1, ,18180,8908.5,8,1,00000306,49485.83469,36051409.94,0,1987,THOMPSON, , ,USFS, , ,8/30/1987,9/29/1987,0,9040,9040, ,Lightning,0, ,Klamath,Siskiyou, , , , , ,0,0,0,1987,103.04334
331,9457,CA,USF,KNF,CHINA,00000000,1987-08-30,1987-10-12,1, ,3040,2915.01001,8,1,00000307,13776.88472,11796620.5,0,1987,CHI, , ,USFS, , ,8/30/1987,9/9/1987,0,3040,3040, ,Lightning,0, ,Klamath,Siskiyou, , , , , ,0,0,0,1987,15.03525
332,9459,CA,USF,KNF,COUGAR #2,00000000,1987-08-30,1987-10-18,1, ,7505,1602.949951,8,1,00000312,9691.226286,6486910.926,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1987,23.75777
333,9460,CA,USF,KNF,SLATER,00000000,1987-08-30,1987-09-20,1, ,9780,5553.97998,8,1,00000313,21423.82989,22476149.61,0,1987,SLATER, , ,USFS, , ,8/30/1987,9/6/1987,0,4890,4890, ,Lightning,0, ,Klamath,Siskiyou, , , , , ,0,0,0,1987,10.77707
334,9461,CA,USF,KNF,KING TITUS,00000000,1987-08-30,1987-10-18,1, ,60165,68071.70313,8,1,00000314,103449.0056,275476240.7,0,1987,KING/TITUS, , ,USFS, , ,8/30/1987,9/29/1987,0,52600,52600, ,Lightning,0, ,Klamath,Siskiyou, , , , , ,0,0,0,1987,33.01928
335,9485,CA,CDF,NEU,DOG BAR,00002986,1980-10-07,,14, ,0,347.1229858,0,1,00001164,6204.913923,1404756.611,0,1980,DOG BAR, ,II,CDF,Nevada-Yuba-Placer, , , ,360,0,360,TWB,Misc,0, , , , , , , , ,0,0,0,1980,301.62713
336,9486,CA,CDF,SNU,GEHRICKE,00001819,1980-10-03,,14, ,0,540.3380127,0,1,00000440,6571.823883,2186670.983,0,1980,GEHRICKE, ,I,CDF,Sonoma, , , ,644,0,644,TWBG,Smoking,0, , , , , , , , ,0,0,0,1980,347.23464
337,9487,CA,CDF,LNU,HIGHLAND SPRINGS,00001927,1980-10-07,,14, ,0,649.9429932,0,1,00000476,8656.574599,2630226.022,0,1980,HIGHLAND SPRINGS, ,I,CDF,Lake-pa, , , ,650,0,650,BG,Equipment use,0, , , , , , , , ,0,0,0,1980,20.14881
338,9495,CA,CDF,HUU,MANN,00000308,1980-08-02,,14, ,0,796.8690186,0,1,00000167,9204.565243,3224813.72,0,1980,MANN, ,I,CDF,Humboldt-Del Norte, , , ,950,0,950,TBG,Smoking,0, , , , , , , , ,0,0,0,1980,40.54299
339,9503,CA,CDF,SLU,GAY,00001769,1981-10-21,,9, ,0,1843.140015,0,1,00000397,17325.44469,7458939.685,0,1981,GAY, ,V,USFS,Los Padres NF, , , ,1015,375,1390,BG,Equipment use,0, , , , , , , , ,0,0,0,1981,2.67563
340,9506,CA,CDF,SLU,KUNHLE #2,00001421,1981-08-22,,2, ,0,394.0629883,0,1,00000309,5322.934475,1594714.602,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,11.45888
341,9508,CA,CDF,SLU,ROOT #2,00001074,1981-07-29,,2, ,0,1872.5,0,1,00000214,9942.695172,7577744.047,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,223.24274
342,9512,CA,CDF,SCU,HERBERT,00000984,1981-07-14,,8, ,0,1866.660034,0,1,00000243,16063.92966,7554125.059,0,1981,HERBERT, ,V,CDF,Los Padres NF, , , ,2045,15,2060,GAP,Equipment use,0, , , , , , , , ,0,0,0,1981,23.47923
343,9516,CA,USF,CNF,OUTSIDE ORIGIN #3,00000000,1981-06-20,,9, ,0,146.9109955,0,1,00000011,5222.531876,594529.404,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1981,3.91382
344,9518,CA,CDF,RRU,GOETZ SERIES,0014991A,1983-07-21,,7, ,0,331.7420044,0,1,00000725,10146.25535,1342510.609,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,101.05034
345,9519,CA,CDF,RRU,MCKINLEY,00014739,1983-07-18,,8, ,0,1606.859985,0,1,00000689,17485.66555,6502742.785,0,1983,MCKINLEY, ,VI,CDF,Riverside, , , ,1612,0,1612,G,Playing with fire,0, , , , , , , , ,0,0,0,1983,119.16814
346,9520,CA,CDF,RRU,NEWPORT,00013513,1983-07-05,,14, ,0,537.4829712,0,1,00000565,9171.625032,2175115.388,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,204.73657
347,9525,CA,CDF,RRU,BANNING,00015166,1983-07-23,,7, ,0,2672.340088,0,1,00000000,20359.52464,10814568.47,0,1983,BANNING, ,VI,CDF,Riverside, , , ,2990,0,2990,B,Arson,0, , , , , , , , ,0,0,0,1983,86.62202
348,9526,CA,CDF,RRU,SPRINGS,00013061,1983-07-01,,2, ,0,224.9279938,0,1,00000000,4662.687502,910249.6053,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,48.8093
349,9528,CA,CDF,BDU,HILLS,00009299,1983-09-14,,2, ,0,581.302002,0,1,00000736,9622.020111,2352444.855,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,66.19097
350,9529,CA,CDF,RRU,SCENIC,00014221,1983-07-12,,7, ,0,1327.97998,0,1,00000628,11848.38974,5374157.403,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,169.99701
351,9530,CA,USF,LPF,MATILIJA,00000000,1983-07-07,1983-07-16,9, ,4600,4706.75,8,1,00000019,19130.52898,19047549.83,0,1983,MATILIJA, ,VI,USFS,Los Padres NF, , , ,0,4600,4600,B, ,0, , , , , , , , ,0,0,0,1983,1058.49079
352,9531,CA,USF,LPF,POPLIN,00000000,1983-07-10,1983-07-10,7, ,162,193.8990021,8,1,00000027,3726.369167,784682.0843,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1983,29.35959
353,9535,CA,CDF,BDU,SUMMIT,00008921,1983-09-04,,14, ,0,1437.040039,0,1,00000699,18580.35357,5815478.951,0,1983,SUMMIT, ,VI,CDF,San Berrdino, , , ,1147,0,1147,B,Misc,0, , , , , , , , ,0,0,0,1983,10.87684
354,9536,CA,CDF,BDU,WHITE,00009610,1983-09-24,,9, ,0,596.6309814,0,1,00000766,7334.421297,2414480.637,0,1983,WHITE, ,VI,CDF,San Berrdino, , , ,530,0,530,B,Misc,0, , , , , , , , ,0,0,0,1983,351.58145
355,9543,CA,CDF,RRU, ,00000000,,,14, ,0,204.5330048,0,1,00000000,3681.65937,827717.2163,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,33.03334
356,9547,CA,CDF,RRU,GIBBCK,00044036,1992-09-04,,8, ,0,259.9119873,0,1,00015412,5332.139506,1051827.67,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,0.31104
357,9548,CA,CDF,RRU,ORANGE,00000000,,,14, ,0,268.2059937,0,1,00000000,4969.952125,1085392.846,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,130.88219
358,9549,CA,CDF,RRU,WATER,00000000,,,14, ,0,101.7210007,0,1,00000000,2799.409472,411651.3423,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,18.00493
359,9550,CA,CDF,RRU,FOREST,00000000,,,14, ,0,122.2360001,0,1,00000000,2639.558722,494669.9238,0,1992,FOREST, ,III,CDF/BIA,Riverside, ,9/6/1992,9/9/1992,1000,0,1000,B,Undetermined,0, , , , , , , ,0,0,0,0,1992,1.51758
360,9553,CA,CCO,VNC,SENECA,00000000,1992-09-30,,14, ,0,529.0130005,0,1,00000000,7683.370697,2140838.413,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,43.49462
361,9557,CA,CCO,VNC,SULPHUR,00000000,1992-10-28,,14, ,0,903.4539795,0,1,00000000,10845.69842,3656146.831,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,44.1893
362,9559,CA,USF,LPF, ,00000000,,,14, ,0,212.7550049,0,1,00000998,3876.108246,860989.6641,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1992,0.11711
363,9796,CA,CDF,RRU, ,00000000,,,14, ,0,296.9840088,0,1,00000000,4479.101633,1201850.402,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,3.01404
364,9797,CA,CDF,RRU, ,00000000,,,14, ,0,348.8710022,0,1,00000000,5899.270363,1411832.51,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,309.58506
365,9798,CA,CDF,RRU, ,00000000,,,14, ,0,316.5360107,0,1,00000000,4731.609806,1280974.274,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,1.94749
366,9799,CA,CDF,RRU, ,00000000,,,14, ,0,314.6170044,0,1,00000000,4668.886379,1273210.512,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,189.16444
367,9800,CA,CDF,RRU, ,00000000,,,14, ,0,353.7980042,0,1,00000000,4972.765956,1431769.344,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,2.45125
368,9801,CA,CDF,RRU, ,00000000,,,14, ,0,813.3439941,0,1,00000000,8355.698552,3291486.076,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,26.57698
369,9803,CA,CDF,RRU, ,00000000,,,14, ,0,425.8389893,0,1,00000000,7403.011824,1723310.546,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,389.79905
370,9805,CA,CDF,FKU, ,00007660,1994-07-30,,10, ,0,204.5079956,0,1,00000186,3447.002421,827615.528,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,14.44146
371,9806,CA,CCO,LAC,BALDWIN FIRE,00947469,1994-06-01,,14, ,0,167.7590027,0,1,00000002,3938.834386,678896.797,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,0.05
372,9808,CA,CCO,LAC,LEONA FIRE,00941114,1994-08-08,,14, ,0,578.026001,0,1,00000048,11371.81194,2339186.992,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,59.72229
373,9813,CA,CCO,LAC,SHOOTING FIRE,00948727,1994-06-25,,14, ,0,3537.899902,0,1,00000007,19690.57737,14317373.41,0,1994,SHOOTING, ,South,USFS,Angeles NF, ,6/25/1994,6/25/1994,0,3490,3490, , ,0, , , , , , , ,0,0,0,0,1994,0.22712
374,9814,CA,CCO,LAC,AGUA DULCE FIRE,00941447,1994-10-08,,14, ,0,1164.050049,0,1,00000072,13141.71567,4710739.122,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1994,8.722
375,9997,CA,CDF,SCU,P.G.&E. MARSH CREEK,00000631,1979-06-07,,14, ,0,321.9240112,0,1,00000108,5838.841134,1302782.023,1,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,0.00349
376,9999,CA,CDF,LNU,PLUNKETT,00001016,1979-07-16,,14, ,0,391.6539917,0,1,00000211,5555.17853,1584967.611,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,310.39783
377,10005,CA,CDF,LNU,SEIGLER,00001528,1979-09-17,,14, ,0,1224.77002,0,1,00000388,12390.85192,4956488.047,0,1979,SEIGLER, ,I,CDF,Lake-pa, , , ,1029,0,1029,TWB,Arson,0, , , , , , , , ,0,0,0,1979,118.52335
378,10011,CA,CDF,MEU,WOODRUFF,00000387,1979-09-16,,14, ,0,444.2470093,0,1,00000253,7143.803888,1797802.808,0,1979,WOODRUFF, ,I,CDF,Mendocino, , , ,520,0,520,TBG,Arson,1, , , , , , , , ,0,0,1,1979,10.8114
379,10013,CA,CDF,FKU,CIERVO,00003227,1979-06-07,,14, ,0,62902,0,1,00000070,69186.79927,254555426,0,1979,CIERVO, ,IV,CDF,Fresno-Kings, , , ,57540,0,57540,G,Equipment use,0, , , , , , , , ,0,0,0,1979,0.79778
380,10188,CA,USF,CNF,JARDINE,00000000,1979-06-11,1979-06-12,9, ,10000,11672.90039,8,1,00000027,32278.91979,47238527.15,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1979,6.6793
381,10194,CA,CCO,ORC,LAGUNA FIRE,00036683,1993-10-27,,7, ,0,14337.7998,0,1,00000000,62728.46886,58022845.32,0,1993,LAGU CANYON, ,III,CC,Orange County, ,10/27/1993,10/28/1993,0,16682,16682, ,Arson,366, , , , , , , ,17,0,0,383,1993,1879.61943
382,10199,CA,CCO,LAC, ,00000000,1986-11-02,,14, ,0,132.3939972,0,1,00000000,3048.275827,535781.2016,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,62.11261
383,10201,CA,CCO,LAC, ,00000000,1986-08-23,,14, ,0,38.27489853,0,1,00000000,2449.325356,154892.9133,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,37.77542
384,10202,CA,CCO,LAC, ,00000000,1986-06-27,,14, ,0,62.34600067,0,1,00000000,2570.969385,252305.4906,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,10.49136
385,10203,CA,CCO,LAC, ,00000000,,,14, ,0,6.395339966,0,1,00000000,1236.335131,25881.00364,0,0, , , , , , , , ,0,0,0, , ,0, , , , , , , , ,0,0,0,1986,3.91601
