OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
10730,2003,CA,CDF,TUU,BALCH,00007493,2003-07-13,NA,14,NA,NA,37.49959946,NA,1,00000153,1811.051532,151755.4987
10731,2003,CA,CDF,TUU,FRAZIER,00007233,2003-07-08,NA,14,NA,NA,697.8782349,NA,1,00000136,7314.131926,2824213.138
10732,2003,CA,CDF,TUU,ELEPHANT,00008652,2003-08-06,2003-08-06,14,NA,NA,243.4415436,8,1,00000202,5377.299596,985172.9551
10733,2000,CA,CDF,TUU,RIO,00006257,2003-06-20,NA,14,NA,NA,24.93514252,NA,1,00000084,1983.317256,100908.9381
10734,2003,CA,CDF,MMU,152,00009901,2003-06-16,2003-06-16,9,NA,1558,1507.272217,6,1,00000166,16138.07708,6099714.107
10735,1997,CA,CCO,ORC,EL MORO,00000000,1997-08-06,NA,7,NA,90.68,90.68682098,NA,1,00000000,3508.397374,366996.5527
10736,1990,CA,CCO,ORC,MONARCH,00000000,1990-06-20,NA,14,NA,101.4,101.4086533,NA,1,00000000,2730.952226,410386.2749
10737,1991,CA,CCO,ORC,PICO,00000000,1991-11-25,NA,7,NA,222.05,222.067688,NA,1,00000000,4912.0535389999995,898676.0193
10738,2001,CA,CCO,ORC,SHADY CANYON,00000000,2001-09-09,NA,11,NA,25.58,25.58230019,NA,1,00000000,1897.638445,103527.8979
10739,2001,CA,CCO,ORC,NA,00000000,2001-09-15,NA,7,NA,6.12,6.120744228,NA,1,00000000,972.5745422,24769.77288
10740,2003,CA,USF,MNF,BUCK RIDGE,00000000,2003-09-03,2003-09-07,1,NA,25,13.43308258,1,1,00000065,859.5149928,54361.75799
10741,2003,CA,USF,MNF,BOWMAN,00000000,2003-09-03,2003-09-09,1,NA,212,213.1617889,2,1,00000051,4249.327204,862635.1706
10742,2003,CA,USF,MNF,LOGAN (LEE LOGAN),00000000,2003-09-03,2003-09-10,1,NA,200,200.2144775,2,1,00000030,3853.800994,810239.2515
10743,2003,CA,USF,MNF,BEAR,00000000,2003-09-03,2003-09-09,1,NA,403,403.3302612,2,1,00000019,6826.043234,1632219.656
10744,2003,CA,USF,MNF,RED ROCK,00000000,2003-09-03,2003-09-06,1,NA,33,33.11336136,2,1,00000023,1684.813845,134005.0161
10745,2003,CA,USF,MNF,HAPPY CAMP,00000000,2003-09-03,2003-09-15,1,NA,1481,1482.126709,2,1,00000061,15170.44563,5997953.758
10746,2003,CA,USF,MNF,FELKNER,00000000,2003-09-03,2003-09-07,1,NA,407,516.4729614,2,1,00000050,8576.799735,2090091.817
10747,2003,CA,USF,MNF,DEAFY,00000000,2003-09-03,2003-09-12,1,NA,4696,4782.020996,2,1,00000066,25266.60312,19352152.85
10748,2003,CA,USF,MNF,HORSE (HULL),00000000,2003-09-03,2003-09-09,1,NA,102,102.3731155,2,1,00000022,3296.136969,414289.2871
10752,1999,CA,CCO,SBC,CAMUESA,00000000,1999-08-27,NA,14,NA,NA,175.4150238,NA,1,00000000,5010.616214,709879.446
10753,2000,CA,USF,LPF,OAK,00000000,2000-06-29,2000-06-30,7,NA,187,186.6535187,8,1,00000021,4842.323555,755359.9943
10754,2000,CA,USF,LPF,CACHUMA,00000000,2000-08-01,2000-08-01,1,NA,75,40.26728821,8,1,00000036,2017.534481,162955.929
10755,2000,CA,USF,LPF,MC KINLEY,00000000,2000-06-28,2000-06-28,9,NA,127,117.2700882,8,1,00000020,2718.361019,474575.1952
10756,1988,CA,CDF,SLU,SLU 1059,00001059,1988-05-19,NA,14,NA,NA,84.90219879,NA,1,00000000,2318.636135,343587.0157
10757,2000,CA,CCO,SBC,COTTONWOOD,00003152,2000-05-28,NA,14,NA,NA,29.63558197,NA,1,00000000,1616.612001,119930.9479
10762,1984,CA,USF,LPF,HURRICANE,00000000,1984-08-01,1984-08-04,14,NA,700,533.1398315,8,1,00000999,6656.783067,2157540.316
10763,1981,CA,USF,LPF,REY,00000000,1981-09-22,1981-09-26,9,NA,1620,1638.035034,8,1,00000065,15505.03293,6628892.359
10764,2000,CA,CCO,SBC,BRADBURY,00004975,2000-08-13,NA,14,NA,NA,6.576976299,NA,1,00000000,713.3546166,26616.07861
10765,2000,CA,CCO,SBC,BRADBURY (SPOT),00004975,2000-08-13,NA,14,NA,NA,0.480706662,NA,1,00000000,162.2821377,1945.350891
10766,1990,CA,CDF,SCU,LONG GULCH,00001434,1990-07-17,NA,14,NA,NA,1768.38855,NA,1,00000000,16841.58358,7156414.596
10767,1992,CA,CDF,SCU,BIRD,00001604,1992-07-28,NA,9,NA,NA,560.5157471,NA,1,00000233,7639.953006,2268326.686
10768,1998,CA,CDF,RRU,EDNA,00055751,1998-10-05,NA,7,NA,NA,28136.32617,NA,1,00001596,70651.77105,113863672.6
10774,1992,CA,USF,SRF,RYERSON,00000000,1992-08-30,NA,14,NA,NA,4.978879452,NA,1,00101445,503.8278709,20148.80968
10775,1992,CA,USF,SRF,DEER HORM,00000000,1992-08-30,NA,14,NA,NA,4.978744984,NA,1,00101446,503.820968,20148.26603
10776,1992,CA,USF,SRF,GO,00000000,1992-09-30,1992-09-30,7,NA,50,49.78820038,8,1,00000119,1593.234574,201485.7018
10777,1992,CA,USF,SRF,MARINE,00000000,1992-09-30,1992-09-30,7,NA,3,2.987220526,8,1,00000121,390.2563048,12088.85246
10778,1992,CA,USF,SRF,NA,00000000,1992-06-23,NA,14,NA,NA,19.91539001,NA,1,00501376,1007.651236,80594.72287
10779,1992,CA,USF,SRF,NA,00000000,1992-06-23,NA,14,NA,NA,2.987476587,NA,1,00501378,390.2729196,12089.88899
10780,2000,CA,CDF,TCU,HWY 120 #1,00005235,2000-08-13,NA,10,NA,NA,47.78837204,NA,1,00000574,2945.814073,193392.6799
10781,2000,CA,CDF,TCU,HWY 49 #7,00005580,2000-08-26,NA,9,NA,NA,67.50411224,NA,1,00000628,2263.001335,273179.4577
10782,2006,CA,BLM,BBD,MOCAL,00161273,2006-05-29,2006-05-30,9,NA,931.17,932.2057495,2,1,00CM28,17150.4558,3772502.787
10783,2006,CA,BLM,NOD,OBSERVATION COMPLEX,00002330,2006-06-25,2006-06-30,1,NA,4400,4393.103516,7,1,NOD02330,52521.80232,17778258.3
10784,2006,CA,BLM,CDD,KINGSTON 2,0000CWM6,2006-07-05,2006-07-10,1,NA,448,447.0360718,2,1,0000CWM6,6597.786516,1809090.746
10822,1994,CA,USF,TNF,HIRSCHDALE,00000000,1994-08-11,1994-08-22,2,NA,1300,1068.903687,8,1,00000039,13025.93697,4325699.759
10823,1994,CA,USF,TNF,CRYSTAL,00000000,1994-08-04,1994-08-15,2,NA,7310,7392.430176,8,1,00000034,29377.13608,29916103.12
10824,2000,CA,USF,TNF,DEADWOOD,00000000,2000-08-16,2000-08-17,2,NA,130,95.81236267,NA,1,00000030,3081.890413,387738.8772
10825,1990,CA,CCO,LAC,NA,00000000,1990-01-05,NA,14,NA,NA,5.469894886,NA,1,00000000,633.3053672,22135.87875
10826,1990,CA,CCO,LAC,NA,00000000,1990-11-02,NA,14,NA,NA,15.07674789,NA,1,00000000,1014.425726,61013.43342
10827,1990,CA,CCO,LAC,NA,00000000,1990-10-08,NA,14,NA,NA,8.831718445,NA,1,00000000,1006.401583,35740.69645
10828,1991,CA,USF,MDF,GRAVES,00000000,1991-07-30,1991-08-30,2,NA,105,136.6883087,8,1,00000047,3740.778775,553157.9313
10829,1991,CA,USF,MDF,JACKS,00000000,1991-06-19,1991-06-26,1,NA,25,21.83160591,8,1,00000016,1144.298276,88349.37114
10830,1991,CA,CCO,MRN,CARMODY,00001258,1991-09-11,NA,14,NA,NA,54.19364166,NA,1,00000036,2156.820548,219313.8805
10831,1979,CA,CDF,SLU,TWISSELMAN,00001316,1979-08-10,NA,14,NA,NA,333.9651184,NA,1,00000384,4938.480575,1351508.91
10832,1979,CA,USF,BDF,MILLIE,00000000,1979-07-09,1979-07-11,9,NA,6026,7560.166992,8,1,00000090,35561.31533,30594909.5
10833,1979,CA,CDF,BDU,HESPERIA,00003329,1979-06-14,NA,14,NA,NA,1432.20752,NA,1,00000411,15086.901,5795938.096
10834,1979,CA,CDF,BDU,JOSHUA TREE,00000000,1979-06-04,NA,14,NA,NA,586.1381836,NA,1,00000507,8629.912351,2372016.974
10835,1979,CA,CDF,BDU,SIDEWINDER,00004683,1979-08-02,NA,14,NA,NA,580.6466064,NA,1,00000698,6426.329172,2349793.336
10836,1979,CA,CDF,BDU,SIERRA SERIES,00003673,1979-06-27,NA,14,NA,NA,1838.443481,NA,1,00000474,13616.34493,7439916.819
10837,1979,CA,CDF,BDU,YUCCA LOMA,00006973,1979-11-05,NA,14,NA,NA,991.2797852,NA,1,00001072,7714.373832,4011566.88
10838,1979,CA,USF,LPF,NA,00000000,NA,NA,14,NA,NA,114.0020676,NA,1,00000999,3147.25495,461349.9841
10839,1979,CA,USF,LPF,NA,00000000,NA,NA,9,NA,NA,2090.804199,NA,1,00000058,11446.06693,8461183.97
10840,1979,CA,CDF,SLU,ELKHORN RD.,00000739,1979-06-05,NA,14,NA,NA,1658.225586,NA,1,00000180,16029.64071,6710601.09
10841,1979,CA,CDF,SLU,HILLMAN,00000912,1979-06-25,NA,14,NA,NA,1004.52948,NA,1,00000227,12800.19102,4065186.476
10842,1979,CA,CCO,LAC,THE DAVENPORT FIRE,00318028,1979-07-15,NA,14,NA,NA,198.0190277,NA,1,00000190,4021.007071,801354.5551
10843,1979,CA,CCO,LAC,CATALINA FIRE,00312031,1979-09-16,NA,14,NA,NA,886.3586426,NA,1,00000209,13377.32129,3586966.105
10844,1979,CA,CCO,LAC,NA,00000000,1979-07-19,NA,14,NA,NA,37.97135162,NA,1,00000000,2088.708725,153664.6049
10845,1979,CA,CCO,LAC,NA,00000000,1979-07-11,NA,14,NA,NA,2.045883656,NA,1,00000000,390.2806976,8279.397734
10846,1979,CA,CCO,LAC,NA,00000000,1979-12-05,NA,14,NA,NA,172.621521,NA,1,00000000,4402.132007,698574.5154
10847,1979,CA,CCO,LAC,NA,00000000,1979-06-08,NA,14,NA,NA,89.11032104,NA,1,00000000,2516.739081,360616.6809
10848,1979,CA,CCO,LAC,NA,00000000,NA,NA,14,NA,NA,11.06198502,NA,1,00000000,1093.410226,44766.26323
10849,1979,CA,CCO,LAC,NA,00000000,1979-05-17,NA,14,NA,NA,4.293199062,NA,1,00000000,752.4173396,17373.95982
10850,1996,CA,CDF,LMU,CENTER FIRE,00000000,1996-07-16,NA,14,NA,NA,125.865654,NA,1,00000000,3262.948106,509360.2434
10851,1996,CA,CDF,LMU,DIXIE FIRE,00002721,1996-08-16,NA,14,NA,NA,1402.575928,NA,1,00000000,13468.42979,5676023.287
10852,1996,CA,CDF,LMU,PASS FIRE,00002353,1996-08-04,NA,14,NA,NA,87.53656769,NA,1,00000000,2606.484857,354247.9273
10853,1996,CA,CDF,LNU,GATES,00004540,NA,NA,14,NA,NA,2985.140869,NA,1,00000336,16109.70176,12080436.86
10854,1996,CA,CDF,LNU,GUENOC,00002556,NA,NA,14,NA,NA,649.2869873,NA,1,00000145,7826.330807,2627571.251
10855,1996,CA,CDF,LNU,PG&E #8,00000593,1996-08-02,NA,14,NA,NA,2106.753906,NA,1,00000156,15121.29677,8525730.573
10856,1996,CA,CDF,LNU,PORTER CREEK FIRE,00000947,NA,NA,14,NA,NA,538.3253174,NA,1,00000395,5599.085492,2178525.155
10857,1996,CA,USF,TOI,MT. JACKSON,00000000,1996-08-12,NA,1,NA,NA,856.8181152,NA,1,00000071,13396.77751,3467419.777
10858,1996,NV,USF,TOI,NA,00000000,1996-08-12,NA,1,NA,NA,11.03088284,NA,1,00000086,1219.289066,44640.39753
10859,1996,NV,USF,TOI,NA,00000000,1996-08-05,NA,7,NA,NA,6718.709473,NA,1,00000066,27231.69375,27189651.99
10860,1996,NV,USF,TOI,NA,00000000,1996-06-23,NA,8,NA,NA,3802.152588,NA,1,00000013,23194.74134,15386765.8
10861,1996,CA,USF,INF,SAGE FLAT,00000000,1996-07-15,1996-07-17,2,NA,2091,2126.708984,8,1,00000025,13276.38249,8606485.998
10862,2003,CA,USF,MNF,DOE #2,00000000,2003-09-03,2003-09-08,1,NA,9,6.044219494,2,1,00000034,738.7712086,24460.08859
10863,2003,CA,USF,MNF,DOE #1,00000000,2003-09-03,2003-09-03,1,NA,NA,0.033677973,2,1,00000029,53.28383172,136.2899279
10864,2003,CA,USF,MNF,MARE,00000000,2003-09-03,2003-09-05,1,NA,2,2.24131918,2,1,00000028,343.8190554,9070.297069
10865,2003,CA,USF,MNF,BROCK,00000000,2003-09-03,2003-09-08,1,NA,42,42.08467484,2,1,00000069,1858.896644,170310.6403
10866,2003,CA,USF,MNF,MANZANITA SPRINGS,00000000,2003-09-03,2003-09-07,1,NA,33,37.86018372,2,1,00000036,1741.055037,153214.7345
10867,2003,CA,USF,MNF,BUCKHORN #2,00000000,2003-09-03,2003-09-04,1,NA,NA,0.033434171,6,1,00000033,69.9955259,135.3032861
10868,2003,CA,USF,MNF,ANDERSON,00000000,2003-09-03,2003-09-03,1,NA,289,290.6201782,6,1,00000059,6143.888814,1176098.173
10869,2003,CA,USF,MNF,ERICSON,00000000,2003-09-03,2003-09-05,1,NA,2,1.68877399,2,1,00000021,317.9013553,6834.22563
10980,1980,CA,USF,TNF,VERDI,00000000,1980-05-04,1980-05-05,9,NA,NA,30.57671356,NA,1,00000001,1532.885811,123739.5702
10981,1980,CA,USF,TNF,ROADSIDE 82,00000000,1980-08-18,1980-08-18,7,NA,30,23.85686111,NA,1,00000045,1317.521337,96545.28811
10982,1984,CA,USF,TNF,AMERICAN,00000000,1984-05-28,1984-05-29,1,NA,21,28.0375843,NA,1,00000009,1498.915801,113464.0796
10983,1985,CA,USF,TNF,COBURN,00000000,1985-08-26,1985-08-28,3,NA,32,35.00043869,NA,1,00000117,1783.456341,141641.757
10984,1986,CA,USF,TNF,RELIEF,00000000,1986-10-17,1986-10-22,1,NA,40,53.19402313,NA,1,00000120,1928.691697,215268.5796
10985,1986,CA,USF,TNF,SLATE,00000000,1986-06-11,1986-06-12,1,NA,NA,2040.238037,NA,1,00000013,11694.70542,8256550.183
10986,1987,CA,USF,TNF,INDIAN,00000000,1987-06-26,1987-06-28,1,NA,18,18.95248222,NA,1,00000086,1274.441072,76697.97815
10987,1987,CA,USF,TNF,INDIAN,00000000,1987-08-29,1987-09-11,1,NA,8500,9242.692383,NA,1,00000168,31603.081,37403847.92
10988,1987,CA,USF,TOI,NA,00000000,1987-06-13,1987-06-13,1,NA,NA,1000.959106,NA,1,00000032,10006.85335,4050737.724
11016,1989,CA,USF,TNF,NA,00000000,1989-08-02,1989-08-09,4,NA,78,95.45127869,NA,1,00000043,3351.736528,386277.6316
11024,1982,CA,CCO,LAC,NA,00000000,1982-02-15,NA,14,NA,NA,51.48944092,NA,1,00000000,2334.616235,208370.373
11025,1982,CA,CCO,LAC,NA,00000000,1982-06-28,NA,14,NA,NA,1014.790955,NA,1,00000000,15660.77633,4106713.212
11026,1982,CA,USF,SQF,COW,00000000,1982-08-02,1982-08-04,7,NA,1004,1472.625732,8,1,00000081,18114.53993,5959505.053
11027,1984,CA,CCO,LAC,NA,00000000,1984-05-08,NA,14,NA,NA,39.67986679,NA,1,00000000,1743.810542,160578.7264
11028,1989,CA,USF,TNF,CHALK,00000000,1989-06-21,1989-06-23,9,NA,35,25.92692375,NA,1,00000020,1592.723714,104922.5366
11029,1989,CA,USF,TNF,DEVIL,00000000,1989-07-03,1989-07-06,1,NA,13,9.205314636,NA,1,00000024,770.7754026,37252.58734
11030,1990,CA,USF,TNF,BUTTES,00000000,1990-08-07,1990-08-13,1,NA,482,240.2207489,NA,1,00000090,4590.225993,972138.8802
11031,1990,CA,USF,TNF,EAGLE,00000000,1990-08-08,1990-08-13,1,NA,23,13.03489208,NA,1,00000101,976.1419489,52750.33577
11032,1990,CA,USF,TOI,NA,00000000,1990-08-05,1990-08-05,1,NA,NA,148.1372681,NA,1,00000115,3053.853765,599490.2556
11033,1990,CA,USF,TOI,NA,00000000,1990-08-01,1990-08-01,1,NA,NA,36.28923798,NA,1,00000096,1572.232333,146857.3422
11034,1990,CA,USF,TOI,NA,00000000,1990-07-30,1990-07-30,6,NA,NA,327.9876404,NA,1,00000094,4932.993121,1327318.921
11035,1991,CA,USF,PNF,NA,00000000,1991-01-20,1991-01-20,9,Containment 'fire_day' estimated,NA,17.48978996,NA,1,00000002,1190.395597,70778.66949
11036,1992,CA,USF,TOI,NA,00000000,1992-08-13,1992-08-13,1,NA,NA,84.93967438,NA,1,00000111,2701.9153460000002,343738.6656
11037,1993,CA,USF,TOI,NA,00000000,1993-07-13,1993-07-13,9,NA,NA,19.13936234,NA,1,00000012,1909.126976,77454.24945
11038,1994,CA,USF,TNF,WALL,00000000,1994-10-25,1994-10-27,4,NA,53,40.10383224,8,1,00000087,1847.05165,162294.4554
11039,1996,CA,USF,TNF,HUNGRY,00000000,1996-06-21,1996-06-24,9,NA,45,70.19660187,NA,1,00000007,2300.245004,284075.5807
11040,1984,CA,CCO,LAC,NA,00000000,1984-06-06,NA,14,NA,NA,33.11883163,NA,1,00000000,1527.198248,134027.1516
11041,2001,CA,CDF,TCU,DARBY,00006632,2001-09-05,2001-09-24,14,NA,14280,14280.47754,8,1,00000680,46259.03869,57791042.84
11042,2001,CA,CDF,TCU,MOORE,00008044,2001-10-27,NA,4,20090305,NA,579.2593994,NA,1,00000827,7919.37913,2344179.719
11044,2002,CA,CDF,TCU,"SPI #13 ""SKULL""",00009366,2002-11-25,2002-11-30,5,NA,1,19.85106277,1,1,00000970,1648.693245,80334.40127
11045,2002,CA,CDF,TCU,SPI #14,00009367,2002-11-30,2002-11-30,5,NA,1,18.01762009,1,1,00000971,1078.713991,72914.72395
11046,2002,CA,CDF,TUU,BOSWELL,00007270,2002-07-11,2002-07-11,2,NA,15,15.09199715,1,1,00000125,1260.406156,61075.14527
11047,2002,CA,CDF,TUU,FRITZ,00008656,2002-08-13,2002-08-13,7,NA,70,69.63414001,1,1,00000161,2791.122314,281799.3752
11048,2002,CA,CDF,TUU,GRANITE,00004572,2002-05-14,2002-05-14,6,NA,75,74.49518585,1,1,00000051,2559.190631,301471.325
11049,2002,CA,CDF,TUU,AUCKLAND,00005325,2002-05-31,2002-05-31,2,NA,18,17.77069664,1,1,00000075,1542.325832,71915.4597
11050,2002,CA,CDF,TUU,CURTIS,00007555,2002-07-18,2002-07-18,6,NA,13,12.7597332,6,1,00000134,971.5112275,51636.8077
11051,2002,CA,CDF,TUU,ELDERWOOD,00004659,2002-05-16,2002-05-16,6,NA,145,152.5500488,1,1,00000063,3214.904458,617348.1282
11052,2002,CA,CDF,TUU,STAGE,00006214,2002-06-22,2002-06-22,7,NA,1160,1159.796875,1,1,00000099,12018.80575,4693531.395
11053,2002,CA,CDF,TUU,GLOBE,00005662,2002-06-22,2002-06-22,7,NA,10,11.32046604,6,1,00000086,984.0556741,45812.30027
11054,1983,CA,USF,CNF,WILDCAT,00000000,1983-07-20,NA,9,NA,NA,47.67947388,NA,1,00000008,1769.889439,192951.9871
11055,1983,CA,USF,CNF,HARBISON,00000000,1983-10-11,NA,9,NA,NA,42.4424324,NA,1,00000022,2188.887455,171758.4233
11056,1983,CA,USF,CNF,ASSIST #14,00000000,1983-07-05,NA,9,NA,NA,125.9261551,NA,1,00000005,3321.858587,509605.0808
11057,2006,CA,CCO,LAC,POPPY FIRE,00184014,2006-08-25,2006-08-25,14,NA,372,372.115448,1,1,00184014,7130.507396,1505897.843
11058,2006,CA,CCO,LAC,HWY 138 & 300 WEST FIRE,00158182,2006-07-23,2006-07-23,14,NA,151,192.6109009,1,1,00158182,8172.198188,779468.6852
11059,2006,CA,CDF,MEU,GEYSERS,MEU05124,2006-07-17,2006-07-17,14,NA,321,342.9361267,2,1,00000127,6820.783964,1387813.294
11060,2006,CA,CDF,MEU,NOBLE,MEU07298,2006-09-24,2006-09-30,14,NA,1014,1017.925354,3,1,00000258,9040.878494,4119397.747
11061,2006,CA,CDF,MMU,BILLY,00005956,2006-05-25,2006-05-25,9,NA,753,996.7834473,6,1,00000106,13015.09911,4033839.519
11062,2006,CA,CDF,MMU,GREELEY,00008879,2006-07-20,2006-07-20,11,NA,68,70.48856354,6,1,00000242,2535.861977,285257.0875
11063,2006,CA,CDF,MMU,HWY 49,00009345,2006-07-28,2006-07-28,14,NA,100,132.5510101,1,1,00000254,3344.062258,536414.9127
11064,2006,CA,CDF,MMU,RAYMOND,00009238,2006-07-26,2006-07-26,3,NA,477,475.0835571,1,1,00000253,7200.857015,1922594.979
11065,2006,CA,CDF,MMU,WHITEROCK,00012758,2006-10-07,2006-10-07,14,Need to look up fire number,450,394.4654236,1,1,00000000,9349.41568,1596344.949
11066,2006,CA,CDF,MVU,ANGEL,00001241,2006-02-08,2006-02-12,7,NA,25,30.62127876,6,1,00000157,2053.858772,123919.9217
11073,2001,CA,USF,BDF,DRY,00000000,2001-09-24,2001-09-24,9,NA,25,21.04171562,6,1,00000150,1403.722496,85152.79986
11074,2001,CA,USF,BDF,HEMLOCK,00000000,2001-06-13,2001-07-16,9,NA,1074,1074.467896,6,1,00000054,15235.55805,4348217.193
11075,2001,CA,USF,BDF,JACKSON,00000000,2001-07-22,2001-07-23,7,NA,80,78.96399689,6,1,00000086,2712.856609,319555.9721
11076,2001,CA,USF,LPF,JUNKYARD,00000000,2001-10-25,2001-10-29,9,NA,67,63.45584869,2,1,00000051,3571.997411,256796.7084
11077,2001,CA,USF,MDF,PARSNIP,00000000,2001-08-09,2001-08-16,1,NA,70,72.39548492,8,1,00000174,2873.549663,292974.1303
11078,2001,CA,USF,LPF,SANTA PAULA,00000000,2001-09-15,2001-09-15,9,NA,190,174.3834381,6,1,00000043,3789.197096,705704.7613
11079,2001,CA,USF,BDF,SOBOBA #2,00000000,2001-08-18,2001-08-18,9,NA,10,9.820583344,6,1,00000119,867.3757941,39742.49071
11080,2001,CA,USF,BDF,TRAM,00000000,2001-06-17,2001-06-18,7,NA,300,123.7714386,6,1,00000042,3570.151565,500885.2533
11081,2001,CA,USF,MDF,BLUE,00000000,2001-08-08,2001-08-21,1,NA,34319,34218.84766,8,1,00000138,72211.1057,138478758.1
11082,2002,CA,CDF,AEU,PONY,00008240,2002-06-12,NA,11,NA,720,702.2744751,NA,1,00000154,9808.587266,2842004.019
11083,2002,CA,CDF,AEU,STONY,00009841,2002-07-03,2002-07-03,2,NA,70,67.55447388,8,1,00000235,2689.996503,273383.2631
11084,2002,CA,CDF,AEU,WHITE,00009678,2002-07-01,2002-07-01,10,NA,702.28,80.64008331,8,1,00000227,3134.12764,326338.8508
11085,2002,CA,CDF,AEU,HICKOK,00013579,2002-08-31,2002-08-31,7,NA,775,775.8331299,8,1,00000401,10261.18175,3139685.407
11086,2002,CA,CDF,AEU,49ER,00014198,2002-09-09,2002-09-09,7,NA,35,33.5568428,8,1,00000428,1674.380459,135799.7236
11087,2002,CA,CDF,AEU,PUERTO,00014632,2002-09-16,2002-09-16,7,NA,17,17.45142365,8,1,00000446,1167.788234,70623.40879
11088,2002,CA,CDF,AEU,WHITE #2,00016048,2002-10-10,2002-10-10,14,NA,170,169.9013824,8,1,00000501,4917.20978,687566.4969
11089,2002,CA,CDF,AEU,TWIN,00008140,2002-06-08,2002-06-08,7,NA,300,321.5155334,8,1,00000140,5420.706579,1301127.191
11090,2002,CA,CDF,AEU,CARSON,00018841,2002-11-26,2002-11-26,18,NA,35,38.01345825,8,1,00000588,2403.383839,153835.0066
11091,2002,CA,CDF,AEU,D'AGOSTINI,00013829,2002-09-03,2002-09-03,11,NA,15,16.84441757,8,1,00000412,1023.693002,68166.94062
11092,2002,CA,CDF,AEU,BUENA,00012645,2002-08-15,2002-08-15,14,NA,20,20.76647377,8,1,00000356,1073.650294,84038.93826
11093,2003,CA,CDF,FKU,WATTS,00006922,2003-06-16,2003-06-16,7,NA,10,11.49993515,1,1,00000072,1299.150423,46538.58747
11094,1979,CA,CDF,FKU,VALERIE,00003478,1979-06-13,NA,14,NA,3500,3517.702393,NA,1,00000000,26434.14593,14235636.04
11095,2003,CA,CDF,FKU,PANOCHE,00004866,2003-04-30,2003-04-30,5,NA,291,290.8281555,1,1,00000047,5523.682146,1176939.731
11096,2003,CA,CDF,FKU,WATTS,00007569,2003-06-29,2003-06-29,2,NA,18,17.59988976,1,1,00000072,1329.310394,71224.22751
11097,2003,CA,CDF,FKU,KILLION,00009845,2003-08-12,2003-08-12,9,NA,27,27.59346581,1,1,00000126,2001.416244,111666.7935
11098,2003,CA,CDF,FKU,GEORGE,00008240,2003-07-11,2003-07-11,9,NA,140,131.9135284,1,1,00000102,3273.378443,533835.1353
11099,2003,CA,CDF,FKU,LOS GATOS,00010525,2003-08-26,2003-08-26,1,NA,107,107.6629868,1,1,00000149,3472.294397,435696.6458
11100,2003,CA,CDF,FKU,PANOCHE,00009383,2003-08-02,2003-08-02,1,NA,80,84.03261566,1,1,00000122,2801.239416,340067.93
11101,2003,CA,CDF,FKU,HIGHOAK,00011887,2003-09-24,2003-09-24,14,NA,27,23.7948761,1,1,00000175,2227.927336,96294.44643
11102,2003,CA,CDF,FKU,POWERHOUSE,00008927,2003-07-24,2003-07-24,8,NA,24,24.09627342,1,1,00000111,1339.29205,97514.15783
11103,2003,CA,CDF,FKU,JACALITOS,00009168,2003-07-29,2003-07-29,2,NA,150,58.60409546,1,1,00000112,1930.567858,237162.366
11104,2003,CA,CCO,LAC,PACIFIC,00004293,2003-01-06,2003-01-10,13,NA,806,805.6346436,1,1,00004293,29436.89832,3260287.61
11105,2003,CA,CCO,LAC,AIRPORT,00004054,2003-01-06,2003-01-06,13,NA,143,142.8407593,7,1,00004054,6153.224382,578056.0628
11106,2003,CA,CCO,LAC,WEST,00113933,2003-06-06,2003-06-06,11,NA,110,110.5336533,6,1,00113933,4673.192517,447313.8214
11107,2003,CA,CCO,LAC,DULCE,00136159,2003-07-05,2003-07-05,8,NA,152,151.5897217,1,1,00136159,4418.403748,613461.822
11108,2003,CA,CCO,LAC,SAGE,00181907,2003-09-02,2003-09-02,11,NA,22,21.87808609,6,1,00181907,1812.193478,88537.47542
11109,2003,CA,CCO,LAC,HAUSER,00150988,2003-07-24,2003-07-27,11,NA,2039,2038.86438,7,1,00150988,19372.11352,8250991.647
11110,2003,CA,CCO,LAC,LOS ALAMOS,00174407,2003-08-23,2003-08-23,16,NA,303,302.7944031,6,1,00174407,6713.954177,1225365.43
11111,2003,CA,CCO,LAC,GORMAN,00200343,2003-09-27,2003-09-27,16,NA,175,175.1584473,6,1,00200343,4980.257327,708841.0744
11112,2003,CA,CCO,LAC,AQUEDUCT,00211757,2003-10-13,2003-10-13,2,NA,356,356.0853271,7,1,00211757,7744.015474,1441026.159
11113,2004,CA,USF,SRF,ARMSTRONG,00000000,2004-09-02,NA,2,NA,16,16.25216484,2,1,00000065,1226.684128,65770.17796
11114,2004,CA,USF,SRF,WILDER,00000000,2004-09-05,2004-09-10,9,NA,50,47.354240419999996,6,1,00000068,1958.586705,191635.8103
11115,1979,CA,USF,SRF,NA,00000000,1979-10-04,1979-10-05,8,NA,11,10.95383739,8,1,00000055,747.307325,44328.60644
11116,1980,CA,USF,BDF,NA,00000000,1980-07-20,1980-07-20,7,NA,20,10.03382111,8,1,00000080,873.8470669,40605.43236
11117,1990,CA,USF,CNF,CASE,00000000,1990-10-27,1990-10-28,9,NA,2500,2062.641357,8,1,00000055,13533.50781,8347213.149
